,business_id,age,our_open,category,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle_eastern,Other
1409,juJa-LkgQMh728iiOBhZsA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,eJfFywka37Vs3ldDgspVXA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,6DLOzRk9EWYQfQCgqA2EgQ,1,0,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1412,Eft6diaFDR4UKxi6w4fYRQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1413,pR4l4U5dFnBVXuR7rLVrKQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1414,mXDYtboV6TXsZY5I3DKVtg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,EPkf96UcG2W3ttlQphWUGQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416,XaUOYkyB6wKLpTXIIeXwGw,0,1,Korean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1417,ubxNaKsTqzqR0IYnjsN9HQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,jbSkXZE-ijMST2AkzOkuWg,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1419,3Vc30lFPDQMEZNwZpGbClg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1420,oDWWFWFREJGU3Xpql8x8AA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1421,YmR7IFpYinUqbIfKEzjZGQ,2,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,oW9b_NLLTY_vrg-y3EoE4g,0,1,Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1423,0lpHYqjWvNZ1Z66Re3KNoQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,0TAkTwW7Vci_3HKkxlosEA,2,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,jETzUeVgIzHRxQWlBp3Kbg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,JLiXL8ihvIekx9F7G0npNA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427,h8oK5W74hMLu_kovoZxgZw,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1428,bhr2Aby1DKOjsPiT3nJz5g,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,rcLfBZO2ZjaJriGWmhWJJQ,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1430,EQw_7gNl1YktLML1XBwNSg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,xGEoQOaTpVp6bLgKvIPfhQ,2,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,OPFAHCE8zPxWf7-I132h1g,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1433,gnUSm0GMoycr_WBpbzJaTA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,7lshv8DNhwYhdD6Dh73ekg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,eoxUfRqQfAJ66pi7UjKgJQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1436,-WA4tNsXZq5sxcGw8a5_IQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,sjtbU9h4T4Oc02BzCZ3U2Q,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,hAgoNm4nI_5cQfBP8s5Khw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,cpDff4xvSxgfo_2XK87ThQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,w9LLj7IkCWkt45ZR3k99Gg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1441,FQebmvWAEM5EPbgvpQJI-A,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,QLk2awI_IPmMyEoIM92VLQ,1,0,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,rj2UB9OxnwSwRjcQRxMTtw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,L5994oytOWwBwGJETo8moQ,2,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,-WcKXPAJuxZ1ZcJ6yT_q_g,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,0RbMD6-aaC3XUTRbs0TmRQ,0,1,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,PLFVNnS8S4eIwgWp6J2G2Q,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,oMRd59l9tECM9Jvy12kDgg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,-mc6zwifSmJ8lV6QbZ3zXg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,ZW5fhhACr4D9JzGfaWQckQ,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1451,wYjS1B0BNExd1MC4ruhjpw,1,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,q7mbPAK0g_9jbZL2dHANIA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,x9P9B4lBEE9RQ2exikMHzg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,qYwXJBlEXV0fMIQlruWWRA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,GKPkyBwHaMdokCKcyo6eVQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,OuEmGh-f0NdCMqoMnIe-KA,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1457,FsSbzJi_AQKrrUq2kpjLwQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,ut7lib8QBd_bGz0mirq00A,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,YbOE1PfKQA5ATnq7Ly6FUQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1460,ns0Mpt-rWQg8yYFNA2Rdbw,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,dZS-T9fr7enqXXUtLndc1w,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1462,oXFhcHHOYJAnxmmCyqyY0A,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,sPr8yu7F1PVFDiPDhTb1fg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,ZWGG0i74071TIAZkYpVaaw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1465,SZjhYxy6qHWtNY6V_0K13g,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1466,vWRgg4104wXuzIRkev9jiw,2,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,lUSKL05WeAYYzV_Bd-vZ5g,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1468,PM2jsOonjLwIFAfDvlZlQQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1469,fMoq8jat2U7aig8ZXoZKlA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,GdR9YyZ0e9VeP0r9C303SQ,0,1,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1471,xdWHz4mqq1Htarg3dLOKBw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1472,dwLGLPMXkYSPFBEYXw92MQ,1,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,1elRT1JoGtvXuskRJHV-3Q,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1474,K6734lBTMBeZFcXozPBsOg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1475,_gnGukBmraUu9rNM9fM-bg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,tisehHXIkCZ2Xw12G2lc_w,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1477,mWDRxwPt8HgOdrNyckv99A,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,jGF4GiEs6BMgzyTJIkK2dA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,xuOZ-sajvK2r6EZmUD9noQ,2,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,UhBtDqOPima_k5AuXhk45w,2,0,Mediterranean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1481,aEfBXY6G4SpEGkNafVA1zA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1482,6wZgz7iNNmDdRrYSGYK7PA,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1483,jGm7oBtZCsc8BIWBnq4i3A,2,0,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1484,gyfVwwzoVZ2FYnAZzY0vig,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1485,qFoIsaqnw80jQtQ-eVIs7Q,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,Mff1wOdZicJYPLDjMeltTA,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1487,8SXt8YR7casNDLLPQBSzgQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,z4fQL2IHUR4ENonH7A_9tQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,OixIrCzErxxPV-2ve-nJTg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,eXuyzF4zDv82usmoX6gHNA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,9DGXv4jA1XrGMVFLhcyIJw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1492,UP-0M9GmRvN9yKMyFGyCDw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,ULFRxruHTAV1zHUUGExWdw,0,1,Korean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1494,nccYQ96JTx6bBCk1oFnBjQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,0wljsy6_0HIni0pooc5ozw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,QVVoIHWggdCxZuZQjllD_Q,0,1,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,ZgOU8gVpIaIYoy-9ThquUQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1498,nZ0L0HngnOQBkNR55nWb5Q,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1499,HMlEoeJEI1YZdP6BRyzQsw,1,0,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500,id64eGxb9J9fr9mOwC_iZw,1,0,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1501,FpzMEfjhCm8Y9JjaTx5X5g,0,1,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1502,Q7j-Ue40ZDX_CKPXjO_JBQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,FWppPI6i6GJ1EXtT7U3G4Q,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,zM-asu6TxnTdTwX5OupCKg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1505,V6hXT5bXb8-jkeHNWirTqQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1506,EbXMyDxKva76wdOuUWrsWg,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1507,VatkONzpxuOn9x46ThfqnA,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1508,hI9SS8or178ESYI3g8o4cA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,7Dzq6BqOdC0AzecREP2LCA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1510,gEPYE_Lz2nkOpallGByd1Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,KsS_49_A8M2__emgTCp8dg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,n8kBconpaJJg32tGrLHeFg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,ISDCL5Z2t3f8UC2a-oU3sg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1514,N8bkqAHarq_aAvpiPo1fOg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,horYo4q7UDs71-Cv80VEMg,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,JGqqB1Dl0fs6Lr7CfBE8YQ,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1517,yxeE7ixuECa0S-O7XR7LCg,0,1,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1518,amsohfuSK5H8k3R6PwNmUQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,8gZArGU-Q1f52-TKXnim_A,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1520,_DWG5HPebp4zLdZskdxjFQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,p-oqZf0gpZxuXHTalgGoyA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,1QFM4qeamPPFlwpg0S624g,0,1,Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1523,Q7JzglScARtRgfKDoBQkLw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1524,5_aTOyfHvQyKy-KHNy7H3g,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,blhnP21wPBwA09Ai9mP5XQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,nCcuimG_qDTv1INBHMK26w,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1527,QUfAhMgCw_6P1RMWia6alA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1528,Unl62KlI0kwF8pToy7QjSA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,L4I11YwBOhk1EQHdIRoIHw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1530,63uqZAAmP2Sq8odbKmOjEg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1531,-mTLpEmcRDMIgzYDskpPRA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,HZ3WPffCXBinFvHr_SfXpg,2,0,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1533,FhtKTu6CiwWuNx0y65q4rA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1534,KAv9I6DKsMCDZveyLEiBoA,0,1,Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1535,iw7_0lMGX740shTDkebPyg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1536,kCay_3uqhE44jaWNDCBmhA,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1537,UvUu72xYonVkKtQVjLdrEQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1538,OoZb6K__GvESVbPkvuiXfg,2,0,Mediterranean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1539,nyDs0CD-lFysI3oIG9T5bw,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1540,LiwNTQrGos8ubI81T2FVvg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1541,K_lkW5QAEoCvzGTPKMDZ7A,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1542,gPMZdARiHo0j1nyIHjRghg,3,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,A8jOP-qZ2l3B0j0CH9FJ4A,0,1,Greek,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1544,WOAUHpYxc4Ga9AuFqAqxrQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,NyCBWh_mHo93fzU6du45ng,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1546,WJ2aNbS8p8AeBn2Sez30Ag,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1547,1zXER7AneQwZEOxsrYBEjA,2,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,hveKjJmiPTcUS4sKuvZBYg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,UE8hR06NwcGxJedPmApzig,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1550,1_XY1CI8kpaYTlmMrMi6Dg,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1551,ZzPn5jQY0Ywo0O4ax6IoBw,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,jWz0NBCz5Ya2OSyeRNbI1w,0,1,Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1553,aSgW2Y4Vu9HYentkz30Otg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1554,J2a4Jy8VVll--xgElhAxag,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1555,rZvbQ_bpTG-zYJKvjxLwCw,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1556,XWlYf90sdmKx0akIeWCjng,1,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,8oOZMeMg8it2ly0meXp-lw,0,1,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,aBcavBl9yDfICIlTy-w0YQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1559,8HqUl6witSBb156Kohx74A,0,1,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,e6abltKnK2VhqfQWwBVEaA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,IhsJHBMamH3wrjOdZSYu5g,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,jUiS3w1HX6qhEzNduA3oVw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,qq68YK870061xe3g45NJbg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,WqACgfm-d-Sinqs7h-B_OA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,zDVjN3dC9EfQno21m3O8Pg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1566,_BbODcinangkwNvVwpvfuA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,krgOYa53XV6W_RggXxhK_w,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,ZqY9A0D1Q1mjIBe4X0wOnQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1569,bE_H_R7j5-staj2u2xRwHw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1570,UOfWHlefiZNZrAHg-t6Lxg,1,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,FohtKEmfg004hKFQkK_2Mw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1572,SxePbcxg0V9dMe8NGwswzQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,MEVJNWo9ZL8z11nWOk3BQg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,s-TYCySIkeylOJ0QlltBjQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,g2WbM_iDwbPkdxEWQ65xaQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,BdnhQ8TSNrJpaG89CFf-KQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1577,gbj4zkQsmJE-BilP9SleJg,0,1,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,OfxpMdxXa1R451Zo6efvwQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,jlQhi6B2_3vqQ-zNRu_doA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1580,nHBPJlnTcSrFN9PtCsiwLQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,rGf_fy3TP4jET3irLQHW3A,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1582,riSeUEVOP9k4LHkmZhXvwg,2,0,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,xvCOccoiSrnsCtSdtxmA5w,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1584,sMH9EtsDzE9tTyVZC2KEEw,0,1,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1585,v-3jZdFtMTuSa-tUId7Xfw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,nBVaoj6dwXwCoF0s7fO1pA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,r_KVnAIIREzLvhJAFrMdGg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588,QdprxDshnPvtNwo0y9oqIA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1589,T5Bie5M1TXaNoYytXaYT4Q,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1590,zCoTra6j1hYj0-LHeeC38w,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,-IevInHQiyKfI5s6Kf7qCQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1592,BS_bs1LtypDdaFGVn2dDDA,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1593,TF8HhXQ1MIcgV7SDCfv8tg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1594,TAMSL7fALjnEqKPsEqYRCw,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,8R3zQV49GCreVwWlXjJntA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,HgkKaMSM98EHk46_oaAl7g,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,ljdWW_NF422kd9g3brVkBg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1598,GbsVsvABa4d3tDJRJdRs-Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,Y-Fepz41Q6JnhvjDuU-vWA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,63i6yt5Yz847QbIDBJdBmQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,W2i6dntpwtR2TAXWFYdwRw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1602,pgd09nNhPRdL2O3WBJnnrQ,2,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,z1gHWH13NqxfL893O5PfwA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,XEhzcap45VDDZ-ykQNTvXw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,-IWVTkOtAOobJw3mKh1ZJg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,lx_ml9N0Bi8g2AJW1itfeA,0,1,Korean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1607,Y6YnSQxDVcmmypv2vdQIrQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1608,Oc3yk8qaC8U3XR2eQE1m_A,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,-85pDrVcAdzNK55bFpintg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610,NIAkTGrmCCWLCnbR0MMICg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1611,b5Voup3KL_5b_-1v31XZ9Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,5MhlbH33oU_eF9HYA0nOCA,0,1,Korean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1613,56U4ccFncJiV4YiWeIZPTg,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1614,rOs79YiornVx-KMyCMwm1g,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,eTQP3_uikP71fvc2PMZl-g,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616,A7SLTi5C5w51ep0hrBAEWA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
