,business_id,name,address,city,state,postal_code,latitude,longitude,stars,is_open,operation_years,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle_eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours
1652,0Fd0QMivl6S8mMnmnYovRg,Epicure Market,"1025 Cannon Dr, Ste 105",Dripping Springs,TX,78620,30.192361,-98.082116,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,160,40.0,135.0,18.0,7.0,33.75,4.5,1.75,28,25,6,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,1
1653,Fx0slnWHNR3IniLJSacxyA,Taco Bell,2308 E Riverside Dr,Austin,TX,78741,30.238146,-97.72525,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,3.22,10.0,18.0,1.0,1.11,2.0,0.11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1654,co76427wkFP-ivyToNHWnw,Johnny G's Meat Market,"11600 Manchaca Rd, Ste H",Austin,TX,78748,30.1519035,-97.8356055,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,32,2.67,24.0,8.0,0.0,2.0,0.67,0.0,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
1655,20Jneoykqx-GTHaW9uoOHg,Quiznos,3637C Far W Blvd,Austin,TX,78731,30.3546138,-97.75647,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0.38,2.0,1.0,0.0,0.25,0.12,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
1656,Y1le-e6H5pBd7Ql96d7VIg,G's Dynamite Deli,2312 S 1st St,Austin,TX,78704,30.2426079,-97.7592935,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,99,11.0,82.0,15.0,2.0,9.11,1.67,0.22,10,5,6,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
1657,-YYrkV-fnKlQ0H8fBfwF5A,Freshii,"1200 Barbara Jordan Blvd, Ste 340",Austin,TX,78723,30.3064227358,-97.7079762595,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,8.0,12.0,3.0,1.0,6.0,1.5,0.5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1658,VHmJCjy53bm211eSe-yYrg,Popeyes Louisiana Kitchen,2919 Montopolis Dr,Austin,TX,78741,30.2139271799,-97.71127,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,6.0,10.0,13.0,1.0,2.5,3.25,0.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
1659,5teCxpXxfQE7zafn0LBQVA,Chick-fil-A,"2308 Whitis Ave Stop F4200, 24th & Guadalupe Street, Texas Union, Texas Union",Austin,TX,78713,30.286243,-97.741249,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,2.25,3.0,4.0,2.0,0.75,1.0,0.5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
1660,0BWauhVjUbBl1wydkkpz8g,Indian Palace,"3616 Far W Blvd, Ste 113",Austin,TX,78731,30.3549707,-97.7556283,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0.09,0.0,1.0,0.0,0.0,0.09,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
1661,3XcrXMAmWVWpbXa-V9uakA,la Madeleine French Bakery & Cafe,"9828 Great Hills Trl, Ste 650",Austin,TX,78759,30.3957911917,-97.7471530437,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,120,8.57,81.0,30.0,9.0,5.79,2.14,0.64,25,18,5,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
1662,FWXUjkJdzXy4C0tw-JAMHg,Searsucker,415 Colorado St,Austin,TX,78701,30.2670696679,-97.7444874805,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172,28.67,97.0,47.0,28.0,16.17,7.83,4.67,66,28,14,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,1
1663,uZVGefZg6HFFfcgjEfAtbg,Taco Cabana,8620 Burnet Rd.,Austin,TX,78757,30.3689996,-97.7280286,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,3.57,8.0,36.0,6.0,0.57,2.57,0.43,8,3,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
1664,ajyHkk7sIkMMZpFtw98YNw,Daily Juice Cafe,205 W 3rd St,Austin,TX,78701,30.265533,-97.74565,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,8.5,47.0,14.0,7.0,5.88,1.75,0.88,7,6,3,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
1665,2qPkAi8JPdoKUer-2IQvOw,Little Caesars,9411 N Lamar Blvd,Austin,TX,78753,30.3631183,-97.6954281,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,18,1.5,3.0,13.0,2.0,0.25,1.08,0.17,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1666,j_4kLx1E6-aw5yig-FqA0w,Stuffed Cajun Meat Market,"5207 Brodie Ln, Ste 125",Austin,TX,78745,30.2306687,-97.8172445,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,39,7.8,34.0,5.0,0.0,6.8,1.0,0.0,9,4,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
1667,x13RBm34QIkIt8WyVnX2oA,Little Caesar's Pizza,"1030 Norwood Park Blvd, Ste 414",Austin,TX,78753,30.340893,-97.69157,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,0.8,1.0,7.0,0.0,0.1,0.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
1668,BX2J-O891PfC_eMhNu5zmw,ALLI Mexican Cuisine,948 Payton Gin Rd,Austin,TX,78758,30.3599465,-97.7040102,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,13.0,45.0,5.0,2.0,11.25,1.25,0.5,18,10,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1
1669,1FzqXVylyl-LWlx-JR7n5Q,Wendy's,3596 Far West Blvd,Austin,TX,78731,30.354648,-97.754664,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,22,1.83,4.0,16.0,2.0,0.33,1.33,0.17,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
1670,NXP5fx3g_55eTyqEsD9L4g,Opal Divine's Penn Field,"3601 S Congress Ave, Ste K100",Austin,TX,78704,30.2277138,-97.7599249,3.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,3.5,27.0,11.0,4.0,2.25,0.92,0.33,19,5,5,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
1671,on1lHO28hVhcLpj1E4dQ-A,Peoples Rx,4201 Westbank Dr,Austin,TX,78746,30.2755706,-97.8165281,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,16,1.14,14.0,1.0,1.0,1.0,0.07,0.07,2,3,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
1672,Tta8AYBZq3fwr1n2up75vQ,Eureka!,200 E 6th St,Austin,TX,78701,30.2678743,-97.7411186,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,608,121.6,498.0,61.0,49.0,99.6,12.2,9.8,228,123,27,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1
1673,BtlzDIZ5RJePAae_hklVlA,Jefes Street Tacos,411 W 23rd St,Austin,TX,78705,30.2861986,-97.7425615,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,2.5,12.0,3.0,0.0,2.0,0.5,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
1674,WZihxCDIAZng4V-w4PR9gw,Summer Moon Coffee,11601 West US-290,Austin,TX,78737,30.213797,-97.965248,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,73,18.25,54.0,12.0,7.0,13.5,3.0,1.75,4,11,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
1675,dD_go6H7DFbAJLYdvE0H5g,Church's Chicken,5339 Cameron Rd,Austin,TX,78723,30.311403,-97.706604,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,1.25,0.0,8.0,2.0,0.0,1.0,0.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1676,nEZm_RNK_VZrpgZKLuCRPw,Taco Cabana,2507 E. Riverside Dr.,Austin,TX,78741,30.2337725,-97.724294,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,85,6.54,15.0,65.0,5.0,1.15,5.0,0.38,5,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
1677,tJcreajt7qe98DBqaFRsDA,The Park At The Domain,"11601 Domain Dr, Ste 200",Austin,TX,78758,30.402915,-97.723647,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,254,28.22,99.0,107.0,48.0,11.0,11.89,5.33,92,40,28,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1
1678,o73Ks8fVP8t8lYBBdR4_Kw,Papa Murphy's,"5401 South FM 1626, Suite 120",Kyle,TX,78640,30.0158656,-97.8620114,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,0.91,7.0,3.0,0.0,0.64,0.27,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
1679,Oix4rsRSixY7yFHdh66AEg,The Blanton Cafe,200 E Martin Luther King Jr Blvd,Austin,TX,78701,30.280971,-97.738213,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,18,1.5,10.0,3.0,5.0,0.83,0.25,0.42,4,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,2,1
1680,Qc18dZxkWKd3MuP90X8tgA,1st Choice Mediterranean & Moroccan Food,403 E 6th St,Austin,TX,78701,30.2667569,-97.7391877,4.5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,14,3.5,13.0,1.0,0.0,3.25,0.25,0.0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1681,ErpJa6jMQMDlbyyNn34Ofg,Josephine House,1601 Waterson Ave,Austin,TX,78703,30.280623,-97.759015,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,149,21.29,92.0,36.0,21.0,13.14,5.14,3.0,35,23,15,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1
1682,dc_zMmGeNUy2xDU52SWNfw,Thundercloud Subs,2300 Lohmans Spur,Lakeway,TX,78734,30.3388204,-97.9700623,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,0.8,6.0,2.0,0.0,0.6,0.2,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1683,wfJxZOK5Db0J_qPeZFeO6A,Zarab's Kabobs,2001 Guadalupe St,Austin,TX,78705,30.2824065322,-97.741907321,3.5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,13,2.17,7.0,4.0,2.0,1.17,0.67,0.33,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
1684,Qn375GaXRU_6OCcD2z_uSw,Pueblo Viejo,502 Brushy St,Austin,TX,78702,30.2648784982,-97.7339497334,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,293,29.3,254.0,21.0,18.0,25.4,2.1,1.8,33,19,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
1685,Z30a5nwryTZWjFjNqwaAiQ,Chicken Express - Dripping Springs,230 US Hwy 290,Dripping Springs,TX,78620,30.190336,-98.085301,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,3.33,7.0,11.0,2.0,1.17,1.83,0.33,5,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
1686,Oappv3BEmLfiutiPInnvgg,"Floyd's Coffee, Market and Cafe","301 Congress Ave, Ste 105",Austin,TX,78701,30.2653441,-97.7435857,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,2.71,18.0,1.0,0.0,2.57,0.14,0.0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
1687,Pzm2aDLd88CMlMqaunIiuQ,Godavari,"1779 Wells Branch Pkwy, Ste 102",Austin,TX,78728,30.435345,-97.6743277,3.5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,173,57.67,110.0,37.0,26.0,36.67,12.33,8.67,33,11,12,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
1688,xWJJrc69UNJ3h3w4rjHECw,Jersey Mike's Subs,"2700 West Anderson Ln, Ste 211",Austin,TX,78757,30.35858,-97.734641,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,26,3.71,18.0,6.0,2.0,2.57,0.86,0.29,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
1689,ucJ9-X2ptyZV73jEzcuOCw,Papa John's Pizza,"6507 Jester Blvd., Ste 109",Austin,TX,78750,30.370038,-97.799599,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,2.0,5.0,8.0,1.0,0.71,1.14,0.14,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1690,qU7elDB7uNRr6nKYcaAPOA,Sap's Ver Fine Thai Cuisine,5800 Burnet Rd,Austin,TX,78756,30.3335091521,-97.7408943835,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,229,38.17,171.0,43.0,15.0,28.5,7.17,2.5,55,25,23,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1
1691,-_4K6WTUHhzQ4EXec8gzsQ,The Draft Shack,11920 Domain Dr,Austin,TX,78758,30.406271,-97.720244,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,16,3.2,12.0,3.0,1.0,2.4,0.6,0.2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1
1692,_UssSPp_h9xbT5JhulzV9A,La Michoacana Meat Market,9811 N Interstate 35 Frontage Rd,Austin,TX,78753,30.3607021324,-97.6851015476,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1.25,2.0,3.0,0.0,0.5,0.75,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1693,XX10vXisZy8o8egiVGY8nQ,Chili's,"9900 S Interstate 35, Ste Z",Austin,TX,78748,30.157586,-97.791328,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,2.42,10.0,17.0,2.0,0.83,1.42,0.17,7,3,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1
1694,lM3vTi1zXRc7sL9yfyKdfQ,Bill Miller Bar-B-Q,136 Slaughter Ln,Austin,TX,78748,30.167637,-97.789791,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,35,2.69,8.0,22.0,5.0,0.62,1.69,0.38,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
1695,cqUji3e_PL1aRxjtC0MaXw,Taco Cabana,8415 Research Blvd,Austin,TX,78758,30.358657,-97.7156606,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,2.08,3.0,20.0,4.0,0.23,1.54,0.31,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1
1696,CYAkYUjKTycDER_l80qP0Q,Which Wich Superior Sandwiches,2348 Guadalupe St,Austin,TX,78705,30.287333,-97.741811,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,1.79,6.0,14.0,5.0,0.43,1.0,0.36,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1
1697,Mz_zXWMImvi2JkioovhUNw,MOD Pizza,151 Evans Dr,Kyle,TX,78640,30.0127052537,-97.8621204988,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,145,36.25,116.0,16.0,13.0,29.0,4.0,3.25,23,22,4,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
1698,Lo0r8SKag7_L3uBnXqGzAg,Wendy's,1425 Wells Branch Pkwy,Pflugerville,TX,78660,30.4406343,-97.6643696,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,2.5,4.0,15.0,1.0,0.5,1.88,0.12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1699,xrknhNNYNNSLfsHk5iX69g,Tapioca House,1906 Guadalupe St,Austin,TX,78705,30.282417,-97.7423281,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,80,6.15,29.0,26.0,25.0,2.23,2.0,1.92,11,4,9,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
1700,kGnsZv84_lkXsxb8P1Ga8Q,Blenders and Bowls - Westlake,"3736 Bee Caves Rd, Ste 8",West Lake Hills,TX,78746,30.2808805,-97.8070957,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,90,22.5,72.0,7.0,11.0,18.0,1.75,2.75,9,16,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,3,1
1701,0hGtX5H16-GiKGRDw0jhow,Mariscos Los Jarochos,"9200 N Lamar Blvd, Ste 100",Austin,TX,78753,30.3611818,-97.6987785,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,1.82,4.0,16.0,0.0,0.36,1.45,0.0,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1
1702,lYdj4i5nTTfBgA40TIBftA,Rocco's Grill,12432 Bee Cave Rd,Austin,TX,78738,30.305665,-97.933315,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,164,12.62,119.0,36.0,9.0,9.15,2.77,0.69,39,41,13,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1
1703,4z8F9DRUTfHc4kBMlAR2Zg,Chew Chew BBQ,3305 Ranch Rd 620 N,Austin,TX,78734,30.39411,-97.9337979,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,24,4.0,19.0,3.0,2.0,3.17,0.5,0.33,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
1704,7PfF5swUBBiifxamRlcZqQ,The Hot Box Diner,2314 Rutland Dr,Austin,TX,78758,30.3826106,-97.7200302,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,4.83,21.0,2.0,6.0,3.5,0.33,1.0,6,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1
1705,6ro6GdSUnNmM929dTHgVKg,Chipotle Mexican Grill,"2230 Guadalupe St, Ste 32",Austin,TX,78705,30.2856525016,-97.742041,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,2.14,13.0,5.0,12.0,0.93,0.36,0.86,6,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
1706,49Ury-Xu77WJjwFnLOjT7A,Domino's Pizza,"15300 S Interstate 35, Ste 370",Buda,TX,78610,30.0869787021,-97.8213590411,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19,3.17,10.0,9.0,0.0,1.67,1.5,0.0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1707,76jNDMnuG7a6dKYXq9mzyQ,Sonic Drive-In,2632 S Lamar,Austin,TX,78704,30.2457559339,-97.7800601491,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,44,3.67,2.0,42.0,0.0,0.17,3.5,0.0,1,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1
1708,Kp8dey7sWZKMU4dLJgaOQw,Billy's on Burnet,2105 Hancock Dr,Austin,TX,78756,30.3219768,-97.7397859,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,95,7.31,72.0,10.0,13.0,5.54,0.77,1.0,22,13,6,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
1709,V1E4F58E0OaqmnDcbjT3sQ,El Camino Real Restaurant,14100 Camino Real,Kyle,TX,78640,30.0117914578,-97.7236603259,4.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2.75,9.0,2.0,0.0,2.25,0.5,0.0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
1710,UacakYbLnef2TYU2YDrtuw,Perla's,"1400 S Congress Ave, Ste B100",Austin,TX,78704,30.2498066,-97.7499346,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,533,48.45,375.0,100.0,58.0,34.09,9.09,5.27,118,79,36,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1
1711,NB9UHtD6kYFDjxRBKBow-A,Trio,98 San Jacinto Blvd,Austin,TX,78701,30.2616526884,-97.7425342798,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,76,5.85,58.0,10.0,8.0,4.46,0.77,0.62,20,14,7,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,1
1712,4euihnw5XPenz4qiXXUvsw,VERTS Mediterranean Grill,"1920 E Riverside Dr, Ste 110",Austin,TX,78741,30.2425751272,-97.7277879265,3.5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,63,15.75,31.0,21.0,11.0,7.75,5.25,2.75,10,7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
1713,5xxa-QGFs3B_JXkv3zSY4Q,Thai Spice,"2009 Main St, Bldg A Ste 100",Lakeway,TX,78734,30.346421,-97.9663571,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,88,7.33,52.0,29.0,7.0,4.33,2.42,0.58,24,10,12,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
1714,XZb-K_pP8Roz8WIG2hPFEg,Tuk Tuk Thai Cafe,5517 Manchaca Rd,Austin,TX,78745,30.2159077,-97.7966701,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,419,59.86,356.0,32.0,31.0,50.86,4.57,4.43,96,76,13,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
1715,hAuGWgpixjwkzu79zZjTjw,Chuck E. Cheese,9811 S I-35,Austin,TX,78744,30.1576924213,-97.7888711639,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,23,3.29,3.0,17.0,3.0,0.43,2.43,0.43,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
1716,7u7FHWzXifu1nWJKjB4s9A,Tinos Greek Cafe,1201 Barbara Jordon,Austin,TX,78723,30.305939,-97.708306,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,47,5.22,20.0,20.0,7.0,2.22,2.22,0.78,6,7,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1717,EKQMAqLW1rUfe8yY5YDQXg,County Line On The Lake,5204 Ranch Rd 2222,Austin,TX,78731,30.3571242749,-97.7856454079,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,284,18.93,167.0,73.0,44.0,11.13,4.87,2.93,66,68,30,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1
1718,yPTOlQ4nDXI_2CvZXtm4XA,Boiler Nine,800 W Cesar Chavez St,Austin,TX,78701,30.266862,-97.752903,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,211,52.75,138.0,36.0,37.0,34.5,9.0,9.25,60,23,11,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,1
1719,6xpGiFP3mB0BioztQFLTnQ,Sandeez Hamburger Hut,113 Ranch Rd 620 N,Lakeway,TX,78734,30.3666156,-97.9503263,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,41,3.73,29.0,7.0,5.0,2.64,0.64,0.45,5,6,3,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,3,1
1720,H4y5YSqJ8tev1RMtJ3R8BQ,Taco Bella's,3008 W Slaughter Ln,Austin,TX,78748,30.1797789973,-97.840475142,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,2.1,19.0,0.0,2.0,1.9,0.0,0.2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1
1721,7R5dH3JDYeA91hL0ybQCGw,Fat Sal's Deli - Austin,2604 Guadalupe St,Austin,TX,78705,30.2910241,-97.7415642,3.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,105,21.0,65.0,28.0,12.0,13.0,5.6,2.4,20,9,8,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1
